iso3;year;gdp_per_capita_usd
BHR;2013;26989.76
BHR;2014;26451.8
BHR;2015;23734.06
BHR;2016;23800.0
BHR;2017;24784.77
BHR;2018;26324.41
BHR;2019;27259.74
BHR;2020;24342.84
BHR;2021;27147.81
BHR;2022;30470.52
BHR;2023;29290.13
BHR;2024;29717.14
BHS;1960;1459.25
BHS;1961;1555.05
BHS;1962;1651.22
BHS;1963;1759.24
BHS;1964;1883.44
BHS;1965;2029.52
BHS;1966;2239.24
BHS;1967;2452.75
BHS;1968;2668.01
BHS;1969;3026.73
BHS;1970;2916.5
BHS;1971;3004.34
BHS;1972;3013.95
BHS;1973;3341.29
BHS;1974;3079.74
BHS;1975;2840.59
BHS;1976;2993.46
BHS;1977;3253.38
BHS;1978;3720.04
BHS;1979;4994.09
BHS;1980;5742.58
BHS;1981;6028.81
BHS;1982;6559.47
BHS;1983;7081.38
BHS;1984;8201.7
BHS;1985;9167.15
BHS;1986;9600.6
BHS;1987;10361.35
BHS;1988;10575.8
BHS;1989;11291.48
BHS;1990;11473.3
BHS;1991;11082.35
BHS;1992;10873.4
BHS;1993;10613.07
BHS;1994;10991.23
BHS;1995;11374.61
BHS;1996;11783.8
BHS;1997;20367.57
BHS;1998;21667.45
BHS;1999;24041.09
BHS;2000;24940.08
BHS;2001;25371.92
BHS;2002;26781.62
BHS;2003;26429.12
BHS;2004;26650.29
BHS;2005;28602.42
BHS;2006;29184.79
BHS;2007;30051.85
BHS;2008;29392.38
BHS;2009;27512.91
BHS;2010;27473.1
BHS;2011;27090.84
BHS;2012;28552.02
BHS;2013;27642.74
BHS;2014;29137.22
BHS;2015;30719.41
BHS;2016;30616.54
BHS;2017;31875.49
BHS;2018;32642.34
BHS;2019;33640.34
BHS;2020;26178.75
BHS;2021;30367.86
BHS;2022;34957.16
BHS;2023;38231.77
BHS;2024;39455.45
BIH;1990;1742.88
BIH;1991;1373.37
BIH;1992;1118.18
BIH;1993;929.87
BIH;1994;337.09
BIH;1995;502.37
BIH;1996;718.93
BIH;1997;913.81
BIH;1998;1006.7
BIH;1999;1134.6
BIH;2000;1338.48
BIH;2001;1387.89
BIH;2002;1606.55
BIH;2003;2033.95
BIH;2004;2452.69
BIH;2005;2739.61
BIH;2006;3166.13
BIH;2007;3931.49
BIH;2008;4841.69
BIH;2009;4539.92
BIH;2010;4506.48
BIH;2011;4982.69
BIH;2012;4693.79
BIH;2013;5034.57
BIH;2014;5206.07
BIH;2015;4662.26
BIH;2016;4928.57
BIH;2017;5345.02
BIH;2018;6047.85
BIH;2019;6122.38
BIH;2020;6130.31
BIH;2021;7295.34
BIH;2022;7655.59
BIH;2023;8663.02
BIH;2024;9397.91
BLR;1990;1706.64
BLR;1991;1805.46
BLR;1992;1658.09
BLR;1993;1589.51
BLR;1994;1460.01
BLR;1995;1370.7
BLR;1996;1427.27
BLR;1997;1396.44
BLR;1998;1511.33
BLR;1999;1210.61
BLR;2000;1276.29
BLR;2001;1244.37
BLR;2002;1479.38
BLR;2003;1819.53
BLR;2004;2378.34
BLR;2005;3126.07
BLR;2006;3848.22
BLR;2007;4735.48
BLR;2008;6376.18
BLR;2009;5352.49
BLR;2010;6034.68
BLR;2011;6527.66
BLR;2012;6953.22
BLR;2013;7998.08
BLR;2014;8341.32
BLR;2015;5967.06
BLR;2016;5039.78
BLR;2017;5785.54
BLR;2018;6360.04
BLR;2019;6837.77
BLR;2020;6542.86
BLR;2021;7489.72
BLR;2022;7994.65
BLR;2023;7896.75
BLR;2024;8605.61
BLZ;1960;307.41
BLZ;1961;320.03
BLZ;1962;331.7
BLZ;1963;341.93
BLZ;1964;356.24
BLZ;1965;383.19
BLZ;1966;411.93
BLZ;1967;426.26
BLZ;1968;392.28
BLZ;1969;401.56
BLZ;1970;441.79
BLZ;1971;481.04
BLZ;1972;529.36
BLZ;1973;618.57
BLZ;1974;804.78
BLZ;1975;906.49
BLZ;1976;729.49
BLZ;1977;865.79
BLZ;1978;982.6
BLZ;1979;1071.44
BLZ;1980;1774.41
BLZ;1981;1752.52
BLZ;1982;1629.32
BLZ;1983;1677.26
BLZ;1984;1814.19
BLZ;1985;1754.01
BLZ;1986;1859.1
BLZ;1987;2165.89
BLZ;1988;2405.81
BLZ;1989;2741.94
BLZ;1990;2986.47
BLZ;1991;3190.13
BLZ;1992;3642.95
BLZ;1993;3859.66
BLZ;1994;3876.69
BLZ;1995;4009.83
BLZ;1996;4043.27
BLZ;1997;4014.4
BLZ;1998;4125.93
BLZ;1999;4289.53
BLZ;2000;4726.51
BLZ;2001;4718.78
BLZ;2002;4858.86
BLZ;2003;4959.74
BLZ;2004;5153.71
BLZ;2005;5270.41
BLZ;2006;5524.78
BLZ;2007;5762.21
BLZ;2008;5711.81
BLZ;2009;5399.67
BLZ;2010;5461.41
BLZ;2011;5596.05
BLZ;2012;5732.67
BLZ;2013;5957.35
BLZ;2014;6128.12
BLZ;2015;6154.62
BLZ;2016;6140.87
BLZ;2017;6071.85
BLZ;2018;6011.99
BLZ;2019;6171.61
BLZ;2020;5238.54
BLZ;2021;6142.99
BLZ;2022;7068.22
BLZ;2023;7424.76
BLZ;2024;7681.24
BMU;1960;1715.31
BMU;1961;1774.0
BMU;1962;1824.18
BMU;1963;1821.79
BMU;1964;1986.64
BMU;1965;2064.85
BMU;1966;2369.47
BMU;1967;2722.46
BMU;1968;2975.95
BMU;1969;3214.05
BMU;1970;3574.17
BMU;1971;4012.77
BMU;1972;4458.08
BMU;1973;5090.09
BMU;1974;5891.89
BMU;1975;6493.63
BMU;1976;7259.91
BMU;1977;8383.03
BMU;1978;8904.94
BMU;1979;9664.22
BMU;1980;11426.6
BMU;1981;13687.8
BMU;1982;14442.79
BMU;1983;16236.74
BMU;1984;17866.92
BMU;1985;18713.88
BMU;1986;20996.98
BMU;1987;23042.74
BMU;1988;24958.11
BMU;1989;26282.62
BMU;1990;27665.53
BMU;1991;28195.71
BMU;1992;28761.96
BMU;1993;30950.08
BMU;1994;31543.06
BMU;1995;34115.34
BMU;1996;45063.61
BMU;1997;48736.68
BMU;1998;51629.28
BMU;1999;54388.34
BMU;2000;56542.96
BMU;2001;59490.25
BMU;2002;63358.57
BMU;2003;67106.8
BMU;2004;71692.16
BMU;2005;77628.1
BMU;2006;97781.46
BMU;2007;107395.65
BMU;2008;110268.56
BMU;2009;104711.71
BMU;2010;104111.82
BMU;2011;99049.02
BMU;2012;100213.49
BMU;2013;101704.41
BMU;2014;100961.58
BMU;2015;104855.37
BMU;2016;108747.36
BMU;2017;112339.43
BMU;2018;113204.82
BMU;2019;115798.04
BMU;2020;106976.55
BMU;2021;112765.08
BMU;2022;119969.17
BMU;2023;132961.76
BMU;2024;142250.43
BOL;1960;101.83
BOL;1961;108.53
BOL;1962;116.24
BOL;1963;122.58
BOL;1964;135.23
BOL;1965;147.06
BOL;1966;159.35
BOL;1967;176.07
BOL;1968;195.47
BOL;1969;207.13
BOL;1970;221.57
BOL;1971;233.39
BOL;1972;261.95
BOL;1973;257.21
BOL;1974;418.17
BOL;1975;468.06
BOL;1976;519.73
BOL;1977;599.99
BOL;1978;682.8
BOL;1979;785.2
BOL;1980;787.91
BOL;1981;1000.59
BOL;1982;929.55
BOL;1983;881.87
BOL;1984;982.11
BOL;1985;838.08
BOL;1986;604.26
BOL;1987;649.71
BOL;1988;672.61
BOL;1989;675.47
BOL;1990;682.68
BOL;1991;733.94
BOL;1992;759.57
BOL;1993;756.64
BOL;1994;774.04
BOL;1995;852.75
BOL;1996;922.11
BOL;1997;970.35
BOL;1998;1022.15
BOL;1999;979.34
BOL;2000;975.78
BOL;2001;930.17
BOL;2002;888.22
BOL;2003;893.01
BOL;2004;953.19
BOL;2005;1020.12
BOL;2006;1202.71
BOL;2007;1354.55
BOL;2008;1692.67
BOL;2009;1731.18
BOL;2010;1929.78
BOL;2011;2315.52
BOL;2012;2575.6
BOL;2013;2870.02
BOL;2014;3041.44
BOL;2015;2996.01
BOL;2016;3035.87
BOL;2017;4048.4
BOL;2018;4206.86
BOL;2019;4203.15
BOL;2020;3580.97
BOL;2021;4010.76
BOL;2022;4219.46
BOL;2023;4274.71
BOL;2024;4421.17
BRA;1960;235.27
BRA;1961;231.56
BRA;1962;250.2
BRA;1963;294.17
BRA;1964;257.26
BRA;1965;268.03
BRA;1966;328.34
BRA;1967;351.47
BRA;1968;373.93
BRA;1969;399.5
BRA;1970;443.8
BRA;1971;500.0
BRA;1972;583.49
BRA;1973;814.73
BRA;1974;1044.77
BRA;1975;1200.56
BRA;1976;1389.75
BRA;1977;1562.29
BRA;1978;1732.5
BRA;1979;1869.71
BRA;1980;1958.57
BRA;1981;2079.71
BRA;1982;2137.63
BRA;1983;1461.26
BRA;1984;1419.73
BRA;1985;1556.13
BRA;1986;1854.04
BRA;1987;2006.0
BRA;1988;2140.65
BRA;1989;2818.99
BRA;1990;2581.14
BRA;1991;2257.61
BRA;1992;2127.32
BRA;1993;2348.88
BRA;1994;3298.71
BRA;1995;4756.75
BRA;1996;5179.13
BRA;1997;5299.4
BRA;1998;5105.89
BRA;1999;3493.57
BRA;2000;3766.55
BRA;2001;3176.29
BRA;2002;2855.94
BRA;2003;3090.61
BRA;2004;3663.82
BRA;2005;4827.78
BRA;2006;5934.14
BRA;2007;7409.69
BRA;2008;8908.33
BRA;2009;8678.66
BRA;2010;11403.28
BRA;2011;13396.62
BRA;2012;12521.72
BRA;2013;12458.89
BRA;2014;12274.99
BRA;2015;8936.2
BRA;2016;8836.29
BRA;2017;10080.51
BRA;2018;9300.66
BRA;2019;9029.83
BRA;2020;7074.19
BRA;2021;7972.54
BRA;2022;9281.33
BRA;2023;10377.59
BRA;2024;10310.55
BRB;1960;346.58
BRB;1961;366.14
BRB;1962;377.44
BRB;1963;420.5
BRB;1964;413.63
BRB;1965;433.23
BRB;1966;462.03
BRB;1967;508.13
BRB;1968;505.89
BRB;1969;566.83
BRB;1970;666.48
BRB;1971;749.8
BRB;1972;856.07
BRB;1973;1041.73
BRB;1974;1243.35
BRB;1975;1601.19
BRB;1976;1733.65
BRB;1977;1967.59
BRB;1978;2197.9
BRB;1979;2667.91
BRB;1980;4024.59
BRB;1981;4416.72
BRB;1982;4598.76
BRB;1983;4866.36
BRB;1984;5283.58
BRB;1985;5509.87
BRB;1986;6031.36
BRB;1987;6624.6
BRB;1988;7032.65
BRB;1989;7772.55
BRB;1990;7781.41
BRB;1991;7790.26
BRB;1992;7519.2
BRB;1993;7904.71
BRB;1994;8223.17
BRB;1995;8460.47
BRB;1996;9011.78
BRB;1997;9521.57
BRB;1998;10734.36
BRB;1999;11244.31
BRB;2000;11674.67
BRB;2001;11639.52
BRB;2002;11760.45
BRB;2003;12075.96
BRB;2004;12886.37
BRB;2005;14214.42
BRB;2006;15619.6
BRB;2007;17235.44
BRB;2008;17565.69
BRB;2009;16294.91
BRB;2010;19723.24
BRB;2011;20146.24
BRB;2012;19811.3
BRB;2013;20384.49
BRB;2014;20423.72
BRB;2015;20429.47
BRB;2016;20311.41
BRB;2017;20870.76
BRB;2018;21378.22
BRB;2019;21929.44
BRB;2020;19180.99
BRB;2021;21084.4
BRB;2022;24393.22
BRB;2023;25583.87
BRB;2024;26897.2
BRN;1965;1028.88
BRN;1966;1145.71
BRN;1967;1148.84
BRN;1968;1274.09
BRN;1969;1226.44
BRN;1970;1325.16
BRN;1971;1432.17
BRN;1972;1904.67
BRN;1973;2938.85
BRN;1974;15194.79
BRN;1975;15793.13
BRN;1976;18671.36
BRN;1977;21746.86
BRN;1978;23446.53
BRN;1979;33501.28
BRN;1980;58005.34
BRN;1981;48793.44
BRN;1982;45074.55
BRN;1983;38720.09
BRN;1984;36061.38
BRN;1985;31827.41
BRN;1986;18500.54
BRN;1987;21029.72
BRN;1988;18824.76
BRN;1989;20090.07
BRN;1990;23658.72
BRN;1991;23932.19
BRN;1992;23450.9
BRN;1993;22397.07
BRN;1994;22766.59
BRN;1995;26443.26
BRN;1996;25692.24
BRN;1997;25522.4
BRN;1998;17769.25
BRN;1999;19752.2
BRN;2000;20130.26
BRN;2001;18287.83
BRN;2002;18621.29
BRN;2003;20677.9
BRN;2004;24423.09
BRN;2005;29386.27
BRN;2006;34674.8
BRN;2007;36217.33
BRN;2008;42156.57
BRN;2009;30946.47
BRN;2010;34937.56
BRN;2011;46382.83
BRN;2012;46968.6
BRN;2013;44003.06
BRN;2014;41026.51
BRN;2015;30625.13
BRN;2016;26663.3
BRN;2017;28024.38
BRN;2018;30988.12
BRN;2019;30426.57
BRN;2020;26834.36
BRN;2021;31006.96
BRN;2022;36632.93
BRN;2023;32890.55
BRN;2024;33153.47
BTN;1970;200.35
BTN;1971;207.67
BTN;1972;212.38
BTN;1973;230.9
BTN;1974;262.78
BTN;1975;237.35
BTN;1976;233.72
BTN;1977;249.94
BTN;1978;232.17
BTN;1979;251.38
BTN;1980;296.88
BTN;1981;310.77
BTN;1982;305.82
BTN;1983;328.2
BTN;1984;325.55
BTN;1985;321.19
BTN;1986;364.69
BTN;1987;449.06
BTN;1988;488.88
BTN;1989;461.65
BTN;1990;488.33
BTN;1991;400.63
BTN;1992;415.79
BTN;1993;407.4
BTN;1994;467.01
BTN;1995;530.1
BTN;1996;552.87
BTN;1997;630.45
BTN;1998;638.28
BTN;1999;685.42
BTN;2000;771.92
BTN;2001;812.24
BTN;2002;895.8
BTN;2003;1022.38
BTN;2004;1130.36
BTN;2005;1299.95
BTN;2006;1405.61
BTN;2007;1850.42
BTN;2008;1919.6
BTN;2009;1918.4
BTN;2010;2435.58
BTN;2011;2787.98
BTN;2012;2751.21
BTN;2013;2679.95
BTN;2014;2849.5
BTN;2015;2954.04
BTN;2016;3152.31
BTN;2017;3435.29
BTN;2018;3400.2
BTN;2019;3576.88
BTN;2020;3191.67
BTN;2021;3570.61
BTN;2022;3711.33
BTN;2023;3831.33
BTN;2024;4228.05
BWA;1960;58.92
BWA;1961;62.32
BWA;1962;65.99
BWA;1963;68.89
BWA;1964;73.49
BWA;1965;79.68
BWA;1966;89.06
BWA;1967;100.95
BWA;1968;113.45
BWA;1969;131.78
BWA;1970;163.03
BWA;1971;212.24
BWA;1972;264.23
BWA;1973;374.19
BWA;1974;446.49
BWA;1975;493.03
BWA;1976;490.47
BWA;1977;564.83
BWA;1978;695.22
BWA;1979;909.21
BWA;1980;1131.63
BWA;1981;1107.03
BWA;1982;1005.62
BWA;1983;1120.53
BWA;1984;1145.03
BWA;1985;993.62
BWA;1986;1199.85
BWA;1987;1638.83
BWA;1988;2140.51
BWA;1989;2427.68
BWA;1990;2903.15
BWA;1991;2938.59
BWA;1992;3004.61
BWA;1993;2929.43
BWA;1994;2917.26
BWA;1995;3156.18
BWA;1996;3156.27
BWA;1997;3194.18
BWA;1998;2981.2
BWA;1999;3340.0
BWA;2000;3450.81
BWA;2001;3206.07
BWA;2002;3117.25
BWA;2003;4230.12
BWA;2004;4956.69
BWA;2005;5391.07
BWA;2006;5291.58
BWA;2007;5529.13
BWA;2008;5503.07
BWA;2009;5082.93
BWA;2010;6215.73
BWA;2011;7287.38
BWA;2012;6595.54
BWA;2013;6666.91
BWA;2014;7122.36
BWA;2015;6141.2
BWA;2016;6749.06
BWA;2017;7104.96
BWA;2018;7407.96
BWA;2019;7172.09
BWA;2020;6323.3
BWA;2021;7807.89
BWA;2022;8328.71
BWA;2023;7827.3
BWA;2024;7649.82
CAF;1960;65.88
CAF;1961;70.99
CAF;1962;70.4
CAF;1963;71.76
CAF;1964;77.21
CAF;1965;80.18
CAF;1966;82.34
CAF;1967;83.56
CAF;1968;95.64
CAF;1969;91.66
CAF;1970;90.16
CAF;1971;94.07
CAF;1972;105.47
CAF;1973;121.82
CAF;1974;124.0
CAF;1975;163.64
CAF;1976;192.1
CAF;1977;213.79
CAF;1978;254.62
CAF;1979;289.12
CAF;1980;325.25
CAF;1981;280.34
CAF;1982;298.44
CAF;1983;259.59
CAF;1984;248.31
CAF;1985;332.52
CAF;1986;426.03
CAF;1987;449.95
CAF;1988;466.07
CAF;1989;443.23
CAF;1990;501.66
CAF;1991;464.83
CAF;1992;461.59
CAF;1993;404.95
CAF;1994;261.26
CAF;1995;333.15
CAF;1996;293.31
CAF;1997;265.52
CAF;1998;266.57
CAF;1999;268.0
CAF;2000;239.15
CAF;2001;237.95
CAF;2002;248.64
CAF;2003;278.4
CAF;2004;303.46
CAF;2005;311.95
CAF;2006;333.94
CAF;2007;380.89
CAF;2008;437.25
CAF;2009;456.47
CAF;2010;476.87
CAF;2011;534.06
CAF;2012;544.4
CAF;2013;364.37
CAF;2014;409.85
CAF;2015;366.32
CAF;2016;387.18
CAF;2017;432.32
CAF;2018;455.24
CAF;2019;449.23
CAF;2020;462.88
CAF;2021;492.26
CAF;2022;467.36
CAF;2023;495.98
CAF;2024;516.16
CAN;1960;2264.95
CAN;1961;2246.08
CAN;1962;2274.43
CAN;1963;2380.32
CAN;1964;2561.64
CAN;1965;2777.18
CAN;1966;3055.29
CAN;1967;3226.38
CAN;1968;3473.24
CAN;1969;3776.16
CAN;1970;4135.82
CAN;1971;4535.39
CAN;1972;5106.74
CAN;1973;5858.33
CAN;1974;7056.71
CAN;1975;7536.52
CAN;1976;8838.95
CAN;1977;8949.11
CAN;1978;9154.43
CAN;1979;10077.5
CAN;1980;11208.2
CAN;1981;12379.04
CAN;1982;12527.31
CAN;1983;13477.1
CAN;1984;13930.47
CAN;1985;14170.12
CAN;1986;14521.18
CAN;1987;16377.69
CAN;1988;19012.57
CAN;1989;20794.68
CAN;1990;21525.86
CAN;1991;21846.79
CAN;1992;20950.33
CAN;1993;20186.8
CAN;1994;19997.62
CAN;1995;20679.63
CAN;1996;21296.97
CAN;1997;21901.59
CAN;1998;21024.56
CAN;1999;22315.31
CAN;2000;24271.0
CAN;2001;23822.1
CAN;2002;24256.06
CAN;2003;28301.91
CAN;2004;32145.57
CAN;2005;36383.97
CAN;2006;40504.85
CAN;2007;44660.08
CAN;2008;46710.37
CAN;2009;40874.96
CAN;2010;47560.84
CAN;2011;52224.12
CAN;2012;52670.14
CAN;2013;52637.73
CAN;2014;50960.89
CAN;2015;43594.24
CAN;2016;42314.1
CAN;2017;45129.73
CAN;2018;46539.22
CAN;2019;46352.97
CAN;2020;43537.9
CAN;2021;52886.64
CAN;2022;56496.93
CAN;2023;54847.54
CAN;2024;55015.71
CEB;1990;2499.27
CEB;1991;2210.98
CEB;1992;2291.9
CEB;1993;2432.48
CEB;1994;2767.17
CEB;1995;3539.72
CEB;1996;3750.8
CEB;1997;3704.24
CEB;1998;4053.33
CEB;1999;3909.24
CEB;2000;3880.43
CEB;2001;4274.13
CEB;2002;4843.41
CEB;2003;5828.3
CEB;2004;7046.22
CEB;2005;8223.1
CEB;2006;9337.74
CEB;2007;11906.5
CEB;2008;14534.25
CEB;2009;12302.06
CEB;2010;12635.78
CEB;2011;13997.33
CEB;2012;13104.09
CEB;2013;13712.71
CEB;2014;14208.44
CEB;2015;12596.92
CEB;2016;12874.73
CEB;2017;14339.85
CEB;2018;16227.28
CEB;2019;16534.97
CEB;2020;16581.38
CEB;2021;19224.33
CEB;2022;19526.25
CEB;2023;22693.95
CEB;2024;24616.1
CHE;1960;1983.76
CHE;1961;2187.93
CHE;1962;2365.59
CHE;1963;2546.27
CHE;1964;2776.14
CHE;1965;2908.42
CHE;1966;3090.73
CHE;1967;3286.05
CHE;1968;3464.93
CHE;1969;3712.32
CHE;1970;4105.36
CHE;1971;4907.59
CHE;1972;5973.45
CHE;1973;7974.3
CHE;1974;9140.48
CHE;1975;10483.74
CHE;1976;11028.69
CHE;1977;11819.1
CHE;1978;16527.54
CHE;1979;18540.79
CHE;1980;19686.12
CHE;1981;17931.2
CHE;1982;18271.2
CHE;1983;18128.34
CHE;1984;17247.28
CHE;1985;17410.55
CHE;1986;24828.43
CHE;1987;30899.2
CHE;1988;33183.03
CHE;1989;31780.43
CHE;1990;40170.87
CHE;1991;40140.37
CHE;1992;41327.18
CHE;1993;39828.36
CHE;1994;43741.11
CHE;1995;50868.97
CHE;1996;48837.81
CHE;1997;42160.0
CHE;1998;43165.64
CHE;1999;42260.87
CHE;2000;39298.1
CHE;2001;40133.61
CHE;2002;43094.25
CHE;2003;49947.39
CHE;2004;55349.62
CHE;2005;57080.07
CHE;2006;59910.29
CHE;2007;66082.12
CHE;2008;75147.54
CHE;2009;72788.2
CHE;2010;77956.13
CHE;2011;91910.4
CHE;2012;87269.56
CHE;2013;88851.24
CHE;2014;90511.65
CHE;2015;85265.06
CHE;2016;83432.41
CHE;2017;83610.25
CHE;2018;87002.34
CHE;2019;85872.97
CHE;2020;87529.7
CHE;2021;96582.87
CHE;2022;97809.1
CHE;2023;104449.75
CHE;2024;107702.07
CHI;1998;40472.67
CHI;1999;42443.72
CHI;2000;43479.19
CHI;2001;41873.74
CHI;2002;44459.73
CHI;2003;48570.78
CHI;2004;56259.53
CHI;2005;57647.12
CHI;2006;62745.1
CHI;2007;74139.98
CHI;2009;57778.54
CHI;2010;56123.46
CHI;2011;60415.26
CHI;2012;58809.57
CHI;2013;59308.47
CHI;2014;64697.55
CHI;2015;61847.82
CHI;2016;55947.58
CHI;2017;55806.36
CHI;2018;60784.81
CHI;2019;60564.63
CHI;2020;56785.94
CHI;2021;66915.4
CHI;2022;67627.14
CHI;2023;74585.52
CHL;1960;516.49
CHL;1961;594.44
CHL;1962;678.58
CHL;1963;657.72
CHL;1964;685.97
CHL;1965;686.12
CHL;1966;790.36
CHL;1967;764.27
CHL;1968;765.85
CHL;1969;873.58
CHL;1970;940.65
CHL;1971;1098.91
CHL;1972;1185.05
CHL;1973;1667.0
CHL;1974;1578.58
CHL;1975;732.05
CHL;1976;970.96
CHL;1977;1296.87
CHL;1978;1465.46
CHL;1979;1962.08
CHL;1980;2570.84
CHL;1981;3012.34
CHL;1982;1663.28
CHL;1983;1715.4
CHL;1984;1636.22
CHL;1985;1446.81
CHL;1986;1524.98
CHL;1987;1767.41
CHL;1988;2013.54
CHL;1989;2277.85
CHL;1990;2487.77
CHL;1991;2798.34
CHL;1992;3351.84
CHL;1993;3540.91
CHL;1994;4012.1
CHL;1995;5081.47
CHL;1996;5333.5
CHL;1997;5741.96
CHL;1998;5419.82
CHL;1999;4933.56
CHL;2000;5052.99
CHL;2001;4563.6
CHL;2002;4430.85
CHL;2003;4773.4
CHL;2004;6120.59
CHL;2005;7480.32
CHL;2006;9318.66
CHL;2007;10346.41
CHL;2008;10683.22
CHL;2009;10098.8
CHL;2010;12632.87
CHL;2011;14487.39
CHL;2012;15241.91
CHL;2013;15683.55
CHL;2014;14529.68
CHL;2015;13433.92
CHL;2016;13649.85
CHL;2017;14879.91
CHL;2018;15659.48
CHL;2019;14496.93
CHL;2020;13117.99
CHL;2021;16216.18
CHL;2022;15399.1
CHL;2023;17081.52
CHL;2024;16658.97
CHN;1960;89.72
CHN;1961;75.97
CHN;1962;71.06
CHN;1963;74.47
CHN;1964;85.66
CHN;1965;98.67
CHN;1966;104.51
CHN;1967;96.76
CHN;1968;91.65
CHN;1969;100.31
CHN;1970;113.35
CHN;1971;118.84
CHN;1972;132.1
CHN;1973;157.34
CHN;1974;160.4
CHN;1975;178.62
CHN;1976;165.68
CHN;1977;185.73
CHN;1978;156.66
CHN;1979;184.29
CHN;1980;195.15
CHN;1981;197.43
CHN;1982;203.72
CHN;1983;225.87
CHN;1984;251.19
CHN;1985;295.01
CHN;1986;282.45
CHN;1987;252.26
CHN;1988;284.02
CHN;1989;311.43
CHN;1990;318.5
CHN;1991;334.13
CHN;1992;367.82
CHN;1993;378.94
CHN;1994;475.68
CHN;1995;612.68
CHN;1996;713.34
CHN;1997;786.74
CHN;1998;835.1
CHN;1999;881.15
CHN;2000;969.2
CHN;2001;1065.41
CHN;2002;1163.56
CHN;2003;1306.97
CHN;2004;1530.93
CHN;2005;1777.64
CHN;2006;2129.26
CHN;2007;2734.73
CHN;2008;3523.44
CHN;2009;3898.24
CHN;2010;4629.25
CHN;2011;5703.76
CHN;2012;6405.06
CHN;2013;7147.04
CHN;2014;7781.07
CHN;2015;8175.33
CHN;2016;8254.87
CHN;2017;8979.68
CHN;2018;10085.66
CHN;2019;10342.9
CHN;2020;10627.46
CHN;2021;12887.44
CHN;2022;12970.61
CHN;2023;12951.18
CHN;2024;13293.12
CIV;1960;148.68
CIV;1961;162.26
CIV;1962;163.08
CIV;1963;185.08
CIV;1964;215.51
CIV;1965;207.04
CIV;1966;221.79
CIV;1967;225.62
CIV;1968;256.77
CIV;1969;262.19
CIV;1970;268.96
CIV;1971;280.33
CIV;1972;312.94
CIV;1973;405.57
CIV;1974;474.22
CIV;1975;574.63
CIV;1976;660.54
CIV;1977;855.66
CIV;1978;1039.11
CIV;1979;1157.0
CIV;1980;1237.8
CIV;1981;985.51
CIV;1982;849.48
CIV;1983;737.45
CIV;1984;708.94
CIV;1985;694.95
CIV;1986;877.15
CIV;1987;929.61
CIV;1988;909.53
CIV;1989;832.56
CIV;1990;885.65
CIV;1991;827.24
CIV;1992;844.9
CIV;1993;804.15
CIV;1994;581.89
CIV;1995;740.47
CIV;1996;1170.24
CIV;1997;1124.66
CIV;1998;1177.37
CIV;1999;1096.14
CIV;2000;936.64
CIV;2001;924.73
CIV;2002;967.82
CIV;2003;1111.17
CIV;2004;1199.83
CIV;2005;1197.75
CIV;2006;1230.43
CIV;2007;1367.54
CIV;2008;1583.97
CIV;2009;1540.45
CIV;2010;1553.55
CIV;2011;1596.63
CIV;2012;1546.95
CIV;2013;1786.16
CIV;2014;1991.37
CIV;2015;1814.72
CIV;2016;1862.6
CIV;2017;1964.3
CIV;2018;2130.87
CIV;2019;2141.77
CIV;2020;2179.73
CIV;2021;2455.98
CIV;2022;2333.37
CIV;2023;2591.97
CIV;2024;2727.89
CMR;1960;119.05
CMR;1961;124.59
CMR;1962;130.04
CMR;1963;131.64
CMR;1964;139.23
CMR;1965;142.7
CMR;1966;145.81
CMR;1967;156.62
CMR;1968;170.78
CMR;1969;175.15
CMR;1970;178.49
CMR;1971;186.72
CMR;1972;220.11
CMR;1973;271.76
CMR;1974;299.91
CMR;1975;386.24
CMR;1976;381.43
CMR;1977;435.41
CMR;1978;581.99
CMR;1979;718.36
CMR;1980;784.12
CMR;1981;749.85
CMR;1982;732.25
CMR;1983;745.51
CMR;1984;771.7
CMR;1985;875.34
CMR;1986;1178.59
CMR;1987;1258.31
CMR;1988;1145.17
CMR;1989;1000.89
CMR;1990;1086.72
CMR;1991;1014.83
CMR;1992;1005.45
CMR;1993;1309.94
CMR;1994;700.71
CMR;1995;832.01
CMR;1996;826.97
CMR;1997;783.25
CMR;1998;798.75
CMR;1999;796.26
CMR;2000;708.57
CMR;2001;715.47
CMR;2002;789.62
CMR;2003;988.24
CMR;2004;1133.39
CMR;2005;1142.62
CMR;2006;1191.45
CMR;2007;1325.67
CMR;2008;1492.14
CMR;2009;1461.39
CMR;2010;1398.59
CMR;2011;1513.96
CMR;2012;1449.1
CMR;2013;1575.93
CMR;2014;1649.44
CMR;2015;1415.0
CMR;2016;1441.72
CMR;2017;1496.09
CMR;2018;1610.7
CMR;2019;1555.23
CMR;2020;1555.6
CMR;2021;1672.33
CMR;2022;1604.88
CMR;2023;1720.48
CMR;2024;1830.01
COD;1960;220.07
COD;1961;197.08
COD;1962;235.13
COD;1963;376.38
COD;1964;169.95
COD;1965;232.04
COD;1966;252.77
COD;1967;183.29
COD;1968;205.65
COD;1969;257.14
COD;1970;242.22
COD;1971;270.34
COD;1972;290.51
COD;1973;360.56
COD;1974;428.07
COD;1975;444.69
COD;1976;408.42
COD;1977;509.49
COD;1978;615.08
COD;1979;582.09
COD;1980;538.91
COD;1981;455.91
COD;1982;481.74
COD;1983;376.29
COD;1984;259.8
